judge,candidate_chosen,candidate_not_chosen,TimeTaken,Internal,DateCreated
zHnzHDcnzHDe,1607_alltaskscropped,1989_alltaskscropped,71,TRUE,24/07/201710:58:00
zHnzHDcnzHDe,582_alltaskscropped,1055_alltaskscropped,71,TRUE,04/08/201720:37:00
zHnzHDcnzHDe,789_alltaskscropped,1009_alltaskscropped,71,TRUE,20/07/201712:49:00
zHnzHDcnzHDe,6_alltaskscropped,1717_alltaskscropped,71,TRUE,24/07/201720:10:00
zHnzHDcnzHDe,1186_alltaskscropped,1326_alltaskscropped,71,TRUE,24/07/201713:22:00
zHnzHDcnzHDe,1119_alltaskscropped,804_alltaskscropped,71,TRUE,31/05/201715:02:00
zHnzHDcnzHDe,627_alltaskscropped,963_alltaskscropped,71,TRUE,04/08/201721:01:00
zHnzHDcnzHDe,889_alltaskscropped,1844_alltaskscropped,72,TRUE,31/05/201714:40:00
zHnzHDcnzHDe,660_alltaskscropped,344_alltaskscropped,72,TRUE,01/05/201714:21:00
zHnzHDcnzHDe,285_alltaskscropped,689_alltaskscropped,72,TRUE,12/08/201711:36:00
zHnzHDcnzHDe,406_alltaskscropped,833_alltaskscropped,72,TRUE,31/05/201712:00:00
zHnzHDcnzHDe,1247_alltaskscropped,1703_alltaskscropped,72,TRUE,24/07/201710:44:00
zHnzHDcnzHDe,1273_alltaskscropped,1342_alltaskscropped,72,TRUE,04/08/201721:31:00
zHnzHDcnzHDe,267_alltaskscropped,1547_alltaskscropped,72,TRUE,04/08/201710:10:00
zHnzHDcnzHDe,1502_alltaskscropped,1823_alltaskscropped,72,TRUE,18/07/201712:37:00
zHnzHDcnzHDe,309_alltaskscropped,1745_alltaskscropped,72,TRUE,24/07/201714:53:00
zHnzHDcnzHDe,762_alltaskscropped,1366_alltaskscropped,72,TRUE,24/07/201710:42:00
zHnzHDcnzHDe,671_alltaskscropped,465_alltaskscropped,72,TRUE,24/07/201712:31:00
zHnzHDcnzHDe,1172_alltaskscropped,1549_alltaskscropped,72,TRUE,05/08/201711:57:00
zHnzHDcnzHDe,1468_alltaskscropped,53_alltaskscropped,72,TRUE,04/08/201721:38:00
zHnzHDcnzHDe,1145_alltaskscropped,1889_alltaskscropped,73,TRUE,04/08/201713:23:00
zHnzHDcnzHDe,334_alltaskscropped,1675_alltaskscropped,73,TRUE,01/05/201711:27:00
zHnzHDcnzHDe,952_alltaskscropped,343_alltaskscropped,73,TRUE,31/05/201715:33:00
zHnzHDcnzHDe,258_alltaskscropped,85_alltaskscropped,73,TRUE,04/08/201720:10:00
zHnzHDcnzHDe,83_alltaskscropped,1909_alltaskscropped,73,TRUE,24/07/201710:21:00
zHnzHDcnzHDe,1447_alltaskscropped,1272_alltaskscropped,73,TRUE,20/07/201712:47:00
zHnzHDcnzHDe,597_alltaskscropped,905_alltaskscropped,73,TRUE,31/05/201716:51:00
zHnzHDcnzHDe,1210_alltaskscropped,899_alltaskscropped,73,TRUE,04/08/201712:26:00
zHnzHDcnzHDe,1959_alltaskscropped,1355_alltaskscropped,73,TRUE,20/07/201710:52:00
zHnzHDcnzHDe,348_alltaskscropped,421_alltaskscropped,73,TRUE,31/05/201711:34:00
zHnzHDcnzHDe,1628_alltaskscropped,450_alltaskscropped,73,TRUE,24/07/201719:25:00
zHnzHDcnzHDe,727_alltaskscropped,1190_alltaskscropped,73,TRUE,24/07/201710:57:00
zHnzHDcnzHDe,967_alltaskscropped,36_alltaskscropped,73,TRUE,24/07/201712:33:00
zHnzHDcnzHDe,1480_alltaskscropped,936_alltaskscropped,73,TRUE,24/07/201716:04:00
zHnzHDcnzHDe,1534_alltaskscropped,470_alltaskscropped,73,TRUE,31/05/201716:42:00
zHnzHDcnzHDe,1029_alltaskscropped,1566_alltaskscropped,73,TRUE,20/07/201713:05:00
zHnzHDcnzHDe,603_alltaskscropped,1970_alltaskscropped,74,TRUE,20/07/201710:44:00
zHnzHDcnzHDe,1458_alltaskscropped,630_alltaskscropped,74,TRUE,31/05/201711:37:00
zHnzHDcnzHDe,113_alltaskscropped,1612_alltaskscropped,74,TRUE,01/05/201710:47:00
zHnzHDcnzHDe,601_alltaskscropped,689_alltaskscropped,74,TRUE,31/05/201715:55:00
zHnzHDcnzHDe,1138_alltaskscropped,785_alltaskscropped,74,TRUE,24/07/201714:51:00
zHnzHDcnzHDe,1748_alltaskscropped,495_alltaskscropped,74,TRUE,31/05/201714:47:00
zHnzHDcnzHDe,380_alltaskscropped,836_alltaskscropped,74,TRUE,24/07/201716:24:00
zHnzHDcnzHDe,169_alltaskscropped,1154_alltaskscropped,74,TRUE,31/05/201711:27:00
zHnzHDcnzHDe,388_alltaskscropped,658_alltaskscropped,74,TRUE,24/07/201719:26:00
zHnzHDcnzHDe,1655_alltaskscropped,954_alltaskscropped,75,TRUE,24/07/201719:31:00
zHnzHDcnzHDe,1661_alltaskscropped,1854_alltaskscropped,75,TRUE,24/07/201720:12:00
zHnzHDcnzHDe,243_alltaskscropped,775_alltaskscropped,75,TRUE,04/08/201720:33:00
zHnzHDcnzHDe,1485_alltaskscropped,1286_alltaskscropped,75,TRUE,20/07/201712:56:00
zHnzHDcnzHDe,161_alltaskscropped,1433_alltaskscropped,75,TRUE,31/05/201715:34:00
zHnzHDcnzHDe,2009_alltaskscropped,1367_alltaskscropped,75,TRUE,20/07/201712:49:00
zHnzHDcnzHDe,548_alltaskscropped,429_alltaskscropped,75,TRUE,31/05/201713:50:00
zHnzHDcnzHDe,147_alltaskscropped,357_alltaskscropped,75,TRUE,24/07/201714:52:00
zHnzHDcnzHDe,1172_alltaskscropped,1288_alltaskscropped,75,TRUE,24/07/201715:31:00
zHnzHDcnzHDe,1723_alltaskscropped,347_alltaskscropped,75,TRUE,04/08/201721:18:00
zHnzHDcnzHDe,1035_alltaskscropped,1586_alltaskscropped,75,TRUE,24/07/201720:12:00
zHnzHDcnzHDe,106_alltaskscropped,1841_alltaskscropped,75,TRUE,20/07/201710:28:00
zHnzHDcnzHDe,678_alltaskscropped,425_alltaskscropped,75,TRUE,24/07/201716:08:00
zHnzHDcnzHDe,350_alltaskscropped,1747_alltaskscropped,75,TRUE,24/07/201714:53:00
zHnzHDcnzHDe,1578_alltaskscropped,482_alltaskscropped,76,TRUE,20/07/201713:00:00
zHnzHDcnzHDe,1486_alltaskscropped,1245_alltaskscropped,76,TRUE,31/05/201711:36:00
zHnzHDcnzHDe,15_alltaskscropped,1698_alltaskscropped,76,TRUE,04/08/201711:56:00
zHnzHDcnzHDe,591_alltaskscropped,1312_alltaskscropped,76,TRUE,04/08/201721:31:00
zHnzHDcnzHDe,924_alltaskscropped,760_alltaskscropped,76,TRUE,04/08/201711:28:00
zHnzHDcnzHDe,1349_alltaskscropped,1863_alltaskscropped,76,TRUE,04/08/201721:17:00
zHnzHDcnzHDe,4_alltaskscropped,8_alltaskscropped,76,TRUE,20/07/201710:51:00
zHnzHDcnzHDe,1200_alltaskscropped,355_alltaskscropped,76,TRUE,31/05/201713:50:00
zHnzHDcnzHDe,591_alltaskscropped,904_alltaskscropped,76,TRUE,24/07/201712:28:00
zHnzHDcnzHDe,1424_alltaskscropped,1442_alltaskscropped,76,TRUE,18/07/201715:50:00
zHnzHDcnzHDe,600_alltaskscropped,2001_alltaskscropped,76,TRUE,31/05/201713:48:00
zHnzHDcnzHDe,567_alltaskscropped,511_alltaskscropped,76,TRUE,04/08/201720:23:00
zHnzHDcnzHDe,716_alltaskscropped,1181_alltaskscropped,76,TRUE,24/07/201710:47:00
zHnzHDcnzHDe,672_alltaskscropped,610_alltaskscropped,76,TRUE,24/07/201719:33:00
zHnzHDcnzHDe,397_alltaskscropped,493_alltaskscropped,76,TRUE,24/07/201716:08:00
zHnzHDcnzHDe,72_alltaskscropped,1662_alltaskscropped,76,TRUE,24/07/201715:58:00
zHnzHDcnzHDe,1031_alltaskscropped,1754_alltaskscropped,77,TRUE,24/07/201712:30:00
zHnzHDcnzHDe,1808_alltaskscropped,857_alltaskscropped,77,TRUE,24/07/201710:43:00
zHnzHDcnzHDe,580_alltaskscropped,345_alltaskscropped,77,TRUE,24/07/201716:41:00
zHnzHDcnzHDe,587_alltaskscropped,961_alltaskscropped,77,TRUE,20/07/201710:48:00
zHnzHDcnzHDe,972_alltaskscropped,478_alltaskscropped,77,TRUE,18/07/201715:33:00
zHnzHDcnzHDe,1550_alltaskscropped,1788_alltaskscropped,77,TRUE,24/07/201710:58:00
zHnzHDcnzHDe,888_alltaskscropped,1535_alltaskscropped,77,TRUE,31/05/201711:23:00
zHnzHDcnzHDe,338_alltaskscropped,1897_alltaskscropped,77,TRUE,04/08/201712:27:00
zHnzHDcnzHDe,1526_alltaskscropped,1262_alltaskscropped,77,TRUE,31/05/201711:09:00
zHnzHDcnzHDe,2018_alltaskscropped,1567_alltaskscropped,77,TRUE,20/07/201710:24:00
zHnzHDcnzHDe,1447_alltaskscropped,914_alltaskscropped,77,TRUE,24/07/201719:24:00
zHnzHDcnzHDe,795_alltaskscropped,1425_alltaskscropped,77,TRUE,04/08/201721:58:00
zHnzHDcnzHDe,499_alltaskscropped,1853_alltaskscropped,77,TRUE,20/07/201712:41:00
zHnzHDcnzHDe,914_alltaskscropped,422_alltaskscropped,77,TRUE,18/07/201712:11:00
zHnzHDcnzHDe,1670_alltaskscropped,1183_alltaskscropped,78,TRUE,04/08/201720:38:00
zHnzHDcnzHDe,1259_alltaskscropped,Y5hi,78,TRUE,04/08/201713:23:00
zHnzHDcnzHDe,1169_alltaskscropped,1050_alltaskscropped,78,TRUE,01/05/201711:24:00
zHnzHDcnzHDe,652_alltaskscropped,1244_alltaskscropped,78,TRUE,04/08/201720:12:00
zHnzHDcnzHDe,146_alltaskscropped,1599_alltaskscropped,78,TRUE,18/07/201712:38:00
zHnzHDcnzHDe,750_alltaskscropped,75_alltaskscropped,78,TRUE,04/08/201721:18:00
zHnzHDcnzHDe,444_alltaskscropped,1352_alltaskscropped,78,TRUE,18/07/201712:36:00
zHnzHDcnzHDe,472_alltaskscropped,679_alltaskscropped,78,TRUE,18/07/201712:20:00
zHnzHDcnzHDe,459_alltaskscropped,1092_alltaskscropped,78,TRUE,04/08/201713:22:00
zHnzHDcnzHDe,232_alltaskscropped,14_alltaskscropped,78,TRUE,18/07/201712:11:00
zHnzHDcnzHDe,257_alltaskscropped,815_alltaskscropped,78,TRUE,24/07/201715:24:00
zHnzHDcnzHDe,912_alltaskscropped,960_alltaskscropped,78,TRUE,24/07/201710:51:00
zHnzHDcnzHDe,10_alltaskscropped,512_alltaskscropped,78,TRUE,31/05/201716:11:00
zHnzHDcnzHDe,1986_alltaskscropped,30_alltaskscropped,78,TRUE,20/07/201712:51:00
zHnzHDcnzHDe,979_alltaskscropped,475_alltaskscropped,78,TRUE,31/05/201714:48:00
zHnzHDcnzHDe,1006_alltaskscropped,715_alltaskscropped,79,TRUE,18/07/201712:48:00
zHnzHDcnzHDe,537_alltaskscropped,1574_alltaskscropped,79,TRUE,20/07/201712:35:00
zHnzHDcnzHDe,1460_alltaskscropped,1345_alltaskscropped,79,TRUE,12/04/201711:29:00
zHnzHDcnzHDe,1411_alltaskscropped,427_alltaskscropped,79,TRUE,01/05/201714:16:00
zHnzHDcnzHDe,842_alltaskscropped,468_alltaskscropped,79,TRUE,31/05/201711:30:00
zHnzHDcnzHDe,412_alltaskscropped,1774_alltaskscropped,79,TRUE,20/07/201712:40:00
zHnzHDcnzHDe,442_alltaskscropped,978_alltaskscropped,79,TRUE,04/08/201711:27:00
zHnzHDcnzHDe,252_alltaskscropped,1269_alltaskscropped,79,TRUE,13/07/201716:59:00
zHnzHDcnzHDe,389_alltaskscropped,650_alltaskscropped,79,TRUE,18/07/201712:38:00
zHnzHDcnzHDe,638_alltaskscropped,915_alltaskscropped,79,TRUE,01/05/201713:43:00
zHnzHDcnzHDe,1706_alltaskscropped,1863_alltaskscropped,79,TRUE,13/07/201716:42:00
zHnzHDcnzHDe,1702_alltaskscropped,874_alltaskscropped,79,TRUE,24/07/201713:09:00
zHnzHDcnzHDe,1179_alltaskscropped,1940_alltaskscropped,79,TRUE,04/08/201710:34:00
zHnzHDcnzHDe,638_alltaskscropped,1476_alltaskscropped,79,TRUE,04/08/201720:11:00
zHnzHDcnzHDe,1222_alltaskscropped,444_alltaskscropped,79,TRUE,31/05/201713:46:00
zHnzHDcnzHDe,724_alltaskscropped,523_alltaskscropped,79,TRUE,24/07/201719:45:00
zHnzHDcnzHDe,1155_alltaskscropped,654_alltaskscropped,8,TRUE,20/07/201710:21:00
zHnzHDcnzHDe,868_alltaskscropped,1903_alltaskscropped,8,TRUE,04/08/201711:55:00
zHnzHDcnzHDe,335_alltaskscropped,1895_alltaskscropped,8,TRUE,04/08/201721:37:00
zHnzHDcnzHDe,214_alltaskscropped,649_alltaskscropped,8,TRUE,24/07/201720:14:00
zHnzHDcnzHDe,431_alltaskscropped,462_alltaskscropped,8,TRUE,18/07/201715:41:00
zHnzHDcnzHDe,1979_alltaskscropped,553_alltaskscropped,8,TRUE,18/07/201712:52:00
zHnzHDcnzHDe,413_alltaskscropped,1712_alltaskscropped,8,TRUE,24/07/201710:46:00
zHnzHDcnzHDe,1495_alltaskscropped,492_alltaskscropped,8,TRUE,31/05/201716:38:00
zHnzHDcnzHDe,259_alltaskscropped,483_alltaskscropped,8,TRUE,31/05/201714:40:00
zHnzHDcnzHDe,1290_alltaskscropped,843_alltaskscropped,8,TRUE,12/04/201711:40:00
zHnzHDcnzHDe,1518_alltaskscropped,876_alltaskscropped,8,TRUE,31/05/201711:50:00
zHnzHDcnzHDe,82_alltaskscropped,1440_alltaskscropped,8,TRUE,20/07/201713:03:00
zHnzHDcnzHDe,1248_alltaskscropped,1587_alltaskscropped,8,TRUE,18/07/201712:52:00
zHnzHDcnzHDe,388_alltaskscropped,1857_alltaskscropped,8,TRUE,18/07/201715:35:00
zHnzHDcnzHDe,881_alltaskscropped,81_alltaskscropped,8,TRUE,31/05/201711:28:00
zHnzHDcnzHDe,1026_alltaskscropped,1721_alltaskscropped,8,TRUE,24/07/201712:31:00
zHnzHDcnzHDe,1197_alltaskscropped,2003_alltaskscropped,8,TRUE,18/07/201715:32:00
zHnzHDcnzHDe,208_alltaskscropped,802_alltaskscropped,8,TRUE,24/07/201712:27:00
zHnzHDcnzHDe,1008_alltaskscropped,1009_alltaskscropped,81,TRUE,31/05/201712:11:00
zHnzHDcnzHDe,149_alltaskscropped,1211_alltaskscropped,81,TRUE,24/07/201712:31:00
zHnzHDcnzHDe,404_alltaskscropped,9_alltaskscropped,81,TRUE,31/05/201713:48:00
zHnzHDcnzHDe,943_alltaskscropped,1336_alltaskscropped,81,TRUE,18/07/201715:42:00
zHnzHDcnzHDe,1637_alltaskscropped,902_alltaskscropped,81,TRUE,18/07/201712:54:00
zHnzHDcnzHDe,146_alltaskscropped,297_alltaskscropped,81,TRUE,04/08/201720:12:00
zHnzHDcnzHDe,1417_alltaskscropped,979_alltaskscropped,81,TRUE,04/08/201721:57:00
zHnzHDcnzHDe,1679_alltaskscropped,1472_alltaskscropped,81,TRUE,31/05/201714:58:00
zHnzHDcnzHDe,1113_alltaskscropped,538_alltaskscropped,81,TRUE,18/07/201712:41:00
zHnzHDcnzHDe,849_alltaskscropped,1303_alltaskscropped,81,TRUE,04/08/201720:35:00
zHnzHDcnzHDe,1649_alltaskscropped,985_alltaskscropped,81,TRUE,04/08/201710:27:00
zHnzHDcnzHDe,211_alltaskscropped,1585_alltaskscropped,81,TRUE,24/07/201720:12:00
zHnzHDcnzHDe,166_alltaskscropped,779_alltaskscropped,81,TRUE,31/05/201711:23:00
zHnzHDcnzHDe,1171_alltaskscropped,1455_alltaskscropped,81,TRUE,20/07/201710:30:00
zHnzHDcnzHDe,703_alltaskscropped,1370_alltaskscropped,81,TRUE,01/05/201714:11:00
zHnzHDcnzHDe,1117_alltaskscropped,1504_alltaskscropped,82,TRUE,12/08/201711:35:00
zHnzHDcnzHDe,184_alltaskscropped,60_alltaskscropped,82,TRUE,04/08/201721:57:00
zHnzHDcnzHDe,436_alltaskscropped,1309_alltaskscropped,82,TRUE,12/08/201711:35:00
zHnzHDcnzHDe,474_alltaskscropped,206_alltaskscropped,82,TRUE,18/07/201712:53:00
zHnzHDcnzHDe,883_alltaskscropped,1772_alltaskscropped,82,TRUE,20/07/201710:21:00
zHnzHDcnzHDe,371_alltaskscropped,64_alltaskscropped,82,TRUE,24/07/201716:02:00
zHnzHDcnzHDe,938_alltaskscropped,1055_alltaskscropped,82,TRUE,31/05/201714:59:00
zHnzHDcnzHDe,18_alltaskscropped,Y3hi,82,TRUE,31/05/201716:42:00
zHnzHDcnzHDe,741_alltaskscropped,210_alltaskscropped,82,TRUE,01/05/201714:25:00
zHnzHDcnzHDe,1207_alltaskscropped,1312_alltaskscropped,82,TRUE,01/05/201713:24:00
zHnzHDcnzHDe,1000_alltaskscropped,482_alltaskscropped,82,TRUE,20/07/201712:35:00
zHnzHDcnzHDe,585_alltaskscropped,1553_alltaskscropped,82,TRUE,31/05/201716:44:00
zHnzHDcnzHDe,1651_alltaskscropped,802_alltaskscropped,82,TRUE,01/05/201713:45:00
zHnzHDcnzHDe,1157_alltaskscropped,1933_alltaskscropped,82,TRUE,04/08/201720:10:00
zHnzHDcnzHDe,550_alltaskscropped,1722_alltaskscropped,82,TRUE,31/05/201713:44:00
zHnzHDcnzHDe,1374_alltaskscropped,282_alltaskscropped,82,TRUE,24/07/201716:25:00
zHnzHDcnzHDe,1807_alltaskscropped,558_alltaskscropped,82,TRUE,24/07/201719:44:00
zHnzHDcnzHDe,387_alltaskscropped,734_alltaskscropped,82,TRUE,31/05/201713:53:00
zHnzHDcnzHDe,201_alltaskscropped,15_alltaskscropped,82,TRUE,31/05/201711:41:00
zHnzHDcnzHDe,811_alltaskscropped,1951_alltaskscropped,82,TRUE,31/05/201711:39:00
zHnzHDcnzHDe,776_alltaskscropped,1471_alltaskscropped,83,TRUE,24/07/201714:55:00
zHnzHDcnzHDe,161_alltaskscropped,665_alltaskscropped,83,TRUE,20/07/201710:29:00
zHnzHDcnzHDe,666_alltaskscropped,1365_alltaskscropped,83,TRUE,31/05/201714:37:00
zHnzHDcnzHDe,1135_alltaskscropped,59_alltaskscropped,83,TRUE,24/07/201719:27:00
zHnzHDcnzHDe,1480_alltaskscropped,1820_alltaskscropped,83,TRUE,04/08/201721:18:00
zHnzHDcnzHDe,1577_alltaskscropped,1608_alltaskscropped,83,TRUE,31/05/201711:13:00
zHnzHDcnzHDe,1370_alltaskscropped,1999_alltaskscropped,83,TRUE,04/08/201712:27:00
zHnzHDcnzHDe,1641_alltaskscropped,945_alltaskscropped,83,TRUE,05/08/201712:04:00
zHnzHDcnzHDe,65_alltaskscropped,923_alltaskscropped,83,TRUE,24/07/201713:19:00
zHnzHDcnzHDe,374_alltaskscropped,202_alltaskscropped,83,TRUE,20/07/201713:05:00
zHnzHDcnzHDe,89_alltaskscropped,1370_alltaskscropped,83,TRUE,31/05/201716:41:00
zHnzHDcnzHDe,181_alltaskscropped,905_alltaskscropped,83,TRUE,18/07/201715:33:00
zHnzHDcnzHDe,39_alltaskscropped,1695_alltaskscropped,84,TRUE,13/07/201716:48:00
zHnzHDcnzHDe,1004_alltaskscropped,8_alltaskscropped,84,TRUE,31/05/201715:29:00
zHnzHDcnzHDe,1199_alltaskscropped,1472_alltaskscropped,84,TRUE,31/05/201712:11:00
zHnzHDcnzHDe,466_alltaskscropped,1710_alltaskscropped,84,TRUE,01/05/201711:16:00
zHnzHDcnzHDe,534_alltaskscropped,525_alltaskscropped,84,TRUE,24/07/201719:28:00
zHnzHDcnzHDe,1386_alltaskscropped,1270_alltaskscropped,84,TRUE,31/05/201713:24:00
zHnzHDcnzHDe,247_alltaskscropped,352_alltaskscropped,84,TRUE,24/07/201715:28:00
zHnzHDcnzHDe,1462_alltaskscropped,608_alltaskscropped,84,TRUE,31/05/201715:55:00
zHnzHDcnzHDe,271_alltaskscropped,533_alltaskscropped,84,TRUE,24/07/201714:53:00
zHnzHDcnzHDe,398_alltaskscropped,365_alltaskscropped,84,TRUE,20/07/201712:42:00
zHnzHDcnzHDe,432_alltaskscropped,1936_alltaskscropped,84,TRUE,04/08/201710:31:00
zHnzHDcnzHDe,1870_alltaskscropped,661_alltaskscropped,84,TRUE,31/05/201711:49:00
zHnzHDcnzHDe,2006_alltaskscropped,1722_alltaskscropped,84,TRUE,24/07/201710:20:00
zHnzHDcnzHDe,396_alltaskscropped,31_alltaskscropped,84,TRUE,24/07/201710:57:00
zHnzHDcnzHDe,603_alltaskscropped,594_alltaskscropped,84,TRUE,24/07/201716:25:00
zHnzHDcnzHDe,493_alltaskscropped,1309_alltaskscropped,84,TRUE,12/08/201711:35:00
zHnzHDcnzHDe,1799_alltaskscropped,84_alltaskscropped,84,TRUE,24/07/201716:02:00
zHnzHDcnzHDe,107_alltaskscropped,1192_alltaskscropped,84,TRUE,20/07/201712:56:00
zHnzHDcnzHDe,386_alltaskscropped,828_alltaskscropped,84,TRUE,04/08/201720:35:00
zHnzHDcnzHDe,916_alltaskscropped,1266_alltaskscropped,84,TRUE,04/08/201713:24:00
zHnzHDcnzHDe,145_alltaskscropped,219_alltaskscropped,85,TRUE,31/05/201711:25:00
zHnzHDcnzHDe,1507_alltaskscropped,19_alltaskscropped,85,TRUE,31/05/201714:20:00
zHnzHDcnzHDe,1842_alltaskscropped,1716_alltaskscropped,85,TRUE,13/07/201717:13:00
zHnzHDcnzHDe,1132_alltaskscropped,540_alltaskscropped,85,TRUE,04/08/201713:26:00
zHnzHDcnzHDe,116_alltaskscropped,49_alltaskscropped,85,TRUE,20/07/201712:48:00
zHnzHDcnzHDe,138_alltaskscropped,1609_alltaskscropped,85,TRUE,18/07/201712:12:00
zHnzHDcnzHDe,808_alltaskscropped,1343_alltaskscropped,85,TRUE,20/07/201710:51:00
zHnzHDcnzHDe,1238_alltaskscropped,1704_alltaskscropped,85,TRUE,20/07/201710:26:00
zHnzHDcnzHDe,1048_alltaskscropped,1802_alltaskscropped,85,TRUE,31/05/201711:43:00
zHnzHDcnzHDe,417_alltaskscropped,1704_alltaskscropped,85,TRUE,24/07/201710:14:00
zHnzHDcnzHDe,225_alltaskscropped,1429_alltaskscropped,85,TRUE,31/05/201711:24:00
zHnzHDcnzHDe,1635_alltaskscropped,953_alltaskscropped,85,TRUE,20/07/201710:49:00
zHnzHDcnzHDe,717_alltaskscropped,1333_alltaskscropped,85,TRUE,24/07/201716:07:00
zHnzHDcnzHDe,1099_alltaskscropped,287_alltaskscropped,86,TRUE,04/08/201721:19:00
zHnzHDcnzHDe,815_alltaskscropped,1955_alltaskscropped,86,TRUE,24/07/201712:26:00
zHnzHDcnzHDe,413_alltaskscropped,504_alltaskscropped,86,TRUE,04/08/201710:27:00
zHnzHDcnzHDe,738_alltaskscropped,1672_alltaskscropped,86,TRUE,05/08/201711:58:00
zHnzHDcnzHDe,2017_alltaskscropped,93_alltaskscropped,86,TRUE,24/07/201713:21:00
zHnzHDcnzHDe,1035_alltaskscropped,266_alltaskscropped,86,TRUE,18/07/201712:15:00
zHnzHDcnzHDe,755_alltaskscropped,578_alltaskscropped,86,TRUE,05/08/201711:58:00
zHnzHDcnzHDe,1657_alltaskscropped,1595_alltaskscropped,86,TRUE,24/07/201713:13:00
zHnzHDcnzHDe,645_alltaskscropped,1005_alltaskscropped,86,TRUE,20/07/201710:29:00
zHnzHDcnzHDe,1943_alltaskscropped,1181_alltaskscropped,86,TRUE,31/05/201714:41:00
zHnzHDcnzHDe,1649_alltaskscropped,905_alltaskscropped,86,TRUE,12/04/201711:54:00
zHnzHDcnzHDe,42_alltaskscropped,1073_alltaskscropped,86,TRUE,24/07/201713:20:00
zHnzHDcnzHDe,140_alltaskscropped,1813_alltaskscropped,86,TRUE,12/08/201711:33:00
zHnzHDcnzHDe,481_alltaskscropped,597_alltaskscropped,87,TRUE,31/05/201715:30:00
zHnzHDcnzHDe,1209_alltaskscropped,613_alltaskscropped,87,TRUE,04/05/201709:25:00
zHnzHDcnzHDe,10_alltaskscropped,1050_alltaskscropped,87,TRUE,24/07/201710:48:00
zHnzHDcnzHDe,1687_alltaskscropped,1698_alltaskscropped,87,TRUE,18/07/201712:09:00
zHnzHDcnzHDe,1078_alltaskscropped,511_alltaskscropped,87,TRUE,20/07/201712:44:00
zHnzHDcnzHDe,879_alltaskscropped,13_alltaskscropped,87,TRUE,18/07/201712:39:00
zHnzHDcnzHDe,701_alltaskscropped,1330_alltaskscropped,87,TRUE,04/08/201721:41:00
zHnzHDcnzHDe,1623_alltaskscropped,1694_alltaskscropped,87,TRUE,04/08/201711:05:00
zHnzHDcnzHDe,1982_alltaskscropped,1331_alltaskscropped,87,TRUE,05/08/201712:05:00
zHnzHDcnzHDe,638_alltaskscropped,1565_alltaskscropped,87,TRUE,31/05/201711:46:00
zHnzHDcnzHDe,215_alltaskscropped,1768_alltaskscropped,87,TRUE,04/08/201721:48:00
zHnzHDcnzHDe,1557_alltaskscropped,Y2hi,87,TRUE,31/05/201715:28:00
zHnzHDcnzHDe,845_alltaskscropped,529_alltaskscropped,87,TRUE,04/08/201711:04:00
zHnzHDcnzHDe,1824_alltaskscropped,2013_alltaskscropped,87,TRUE,04/08/201711:02:00
zHnzHDcnzHDe,679_alltaskscropped,1754_alltaskscropped,87,TRUE,31/05/201711:26:00
zHnzHDcnzHDe,1632_alltaskscropped,1907_alltaskscropped,87,TRUE,24/07/201713:19:00
zHnzHDcnzHDe,1209_alltaskscropped,887_alltaskscropped,88,TRUE,24/07/201713:16:00
zHnzHDcnzHDe,931_alltaskscropped,1302_alltaskscropped,88,TRUE,04/08/201721:30:00
zHnzHDcnzHDe,1106_alltaskscropped,1688_alltaskscropped,88,TRUE,01/05/201714:07:00
zHnzHDcnzHDe,479_alltaskscropped,1688_alltaskscropped,88,TRUE,01/05/201714:04:00
zHnzHDcnzHDe,408_alltaskscropped,1400_alltaskscropped,88,TRUE,04/08/201721:56:00
zHnzHDcnzHDe,487_alltaskscropped,1337_alltaskscropped,88,TRUE,04/08/201711:04:00
zHnzHDcnzHDe,1106_alltaskscropped,683_alltaskscropped,88,TRUE,18/07/201715:19:00
zHnzHDcnzHDe,254_alltaskscropped,1294_alltaskscropped,88,TRUE,24/07/201712:28:00
zHnzHDcnzHDe,646_alltaskscropped,200_alltaskscropped,88,TRUE,24/07/201714:55:00
zHnzHDcnzHDe,1323_alltaskscropped,1502_alltaskscropped,88,TRUE,01/05/201710:58:00
zHnzHDcnzHDe,1147_alltaskscropped,1633_alltaskscropped,88,TRUE,04/08/201710:37:00
zHnzHDcnzHDe,1723_alltaskscropped,793_alltaskscropped,88,TRUE,20/07/201710:26:00
zHnzHDcnzHDe,849_alltaskscropped,1594_alltaskscropped,89,TRUE,18/07/201715:42:00
zHnzHDcnzHDe,1589_alltaskscropped,1712_alltaskscropped,89,TRUE,04/08/201711:07:00
zHnzHDcnzHDe,1196_alltaskscropped,1539_alltaskscropped,89,TRUE,18/07/201712:41:00
zHnzHDcnzHDe,1098_alltaskscropped,1681_alltaskscropped,89,TRUE,24/07/201710:55:00
zHnzHDcnzHDe,1667_alltaskscropped,2019_alltaskscropped,89,TRUE,24/07/201710:53:00
zHnzHDcnzHDe,667_alltaskscropped,948_alltaskscropped,89,TRUE,04/08/201712:25:00
zHnzHDcnzHDe,14_alltaskscropped,1345_alltaskscropped,89,TRUE,01/05/201710:28:00
zHnzHDcnzHDe,1042_alltaskscropped,1314_alltaskscropped,89,TRUE,20/07/201712:52:00
zHnzHDcnzHDe,1565_alltaskscropped,1755_alltaskscropped,89,TRUE,04/08/201713:30:00
