judge,candidate_chosen,candidate_not_chosen
X201,M07,M21
X202,M17,M05
X203,M02,M18
X204,M16,M21
X205,M14,M19
X206,M02,M16
X208,M12,M08
X209,M03,M09
X210,M07,M16
X211,M02,M19
X212,M02,M09
X214,M17,M15
X216,M04,M13
X217,M05,M22
X218,M02,M21
X219,M10,M05
X220,M05,M17
X221,M04,M12
X222,M15,M18
X223,M10,M11
X224,M03,M10
X225,M06,M10
X226,M20,M03
X227,M17,M22
X228,M10,M16
X229,M05,M09
X230,M14,M09
X231,M07,M13
X232,M06,M17
X233,M03,M13
X234,M11,M08
X235,M03,M02
X236,M03,M14
X237,M11,M16
X238,M09,M18
X239,M03,M05
X240,M14,M20
X241,M07,M09
X242,M19,M05
X243,M21,M04
X244,M17,M21
X245,M12,M05
X246,M15,M16
X247,M02,M10
X248,M22,M11
X249,M09,M18
X250,M09,M02
X251,M03,M13
X252,M03,M10
X253,M21,M06
X254,M04,M05
X255,M03,M16
X256,M06,M09
X257,M18,M08
X258,M22,M08
X259,M15,M18
X260,M09,M20
X261,M21,M04
X262,M17,M21
X263,M12,M14
X265,M03,M07
X266,M03,M10
X267,M01,M09
X268,M06,M04
X269,M06,M07
X270,M21,M06
X271,M13,M22
X272,M04,M01
X273,M14,M22
X274,M10,M15
X275,M19,M08
X276,M07,M16
X277,M09,M18
X278,M01,M18
X279,M18,M13
X280,M17,M09
X281,M17,M04
X282,M05,M15
X283,M05,M19
X284,M14,M11
X285,M18,M20
X286,M22,M15
X287,M14,M05
X001,M18,M29
X002,M22,M20
X003,M22,M29
X004,M21,M16
X005,M29,M20
X006,M17,M26
X007,M15,M26
X008,M23,M28
X009,M22,M23
X010,M26,M24
X011,M15,M18
X012,M27,M23
X013,M17,M25
X014,M28,M19
X015,M17,M26
X016,M22,M16
X017,M20,M24
X018,M22,M24
X019,M22,M23
X020,M23,M29
X021,M28,M26
X022,M20,M16
X023,M16,M17
X024,M22,M29
X025,M19,M16
X026,M25,M20
X027,M15,M28
X028,M21,M24
X029,M25,M29
X030,M17,M20
X031,M29,M23
X032,M21,M24
X033,M29,M16
X034,M15,M24
X035,M21,M15
X036,M25,M27
X037,M19,M21
X038,M18,M29
X039,M27,M24
X040,M19,M15
X041,M19,M25
X042,M26,M18
X043,M18,M15
X044,M20,M29
X045,M15,M24
X046,M25,M15
X047,M28,M20
X048,M29,M28
X049,M20,M25
X050,M29,M16
X051,M24,M23
X052,M15,M16
X053,M22,M18
X054,M26,M21
X055,M17,M21
X056,M22,M29
X057,M16,M20
X058,M20,M23
X059,M25,M26
X060,M21,M23
X061,M27,M23
X062,M21,M26
X063,M16,M18
X064,M20,M16
X065,M17,M26
X066,M25,M29
X067,M21,M20
X068,M27,M29
X069,M26,M28
X070,M19,M15
X071,M15,M27
X072,M18,M23
X073,M25,M28
X074,M24,M27
X075,M27,M29
X076,M15,M29
X077,M21,M22
X078,M25,M28
X079,M22,M28
X080,M16,M28
X081,M19,M23
X082,M21,M19
X083,M24,M23
X084,M25,M20
X085,M25,M29
X086,M24,M20
X087,M28,M25
X088,M25,M15
X089,M24,M29
X090,M21,M27
X091,M18,M26
X092,M17,M28
X093,M17,M20
X094,M23,M26
X095,M28,M23
X096,M22,M21
X097,M22,M20
X098,M29,M26
X099,M24,M16
X100,M20,M26
X101,M21,M26
X102,M20,M16
X103,M22,M16
X104,M16,M28
X105,M25,M26
X106,M21,M26
X107,M23,M24
X108,M24,M28
X109,M16,M29
X110,M23,M16
X111,M22,M27
X112,M16,M27
X113,M26,M25
X114,M15,M21
X115,M17,M24
X116,M19,M29
X117,M22,M20
X118,M17,M23
X119,M28,M26
X120,M29,M28
X121,M24,M28
X122,M23,M17
X123,M28,M26
X124,M18,M24
X125,M19,M23
X126,M22,M29
X127,M19,M25
X128,M16,M29
X129,M17,M28
X130,M18,M27
X131,M19,M29
X132,M18,M20
X133,M17,M20
X134,M24,M28
X135,M18,M22
X136,M15,M27
X137,M17,M18
