judge,candidate_chosen,candidate_not_chosen,time_taken
N8,256322-256314-21847156,C21.1 word,22
N8,C90.1 word,C79.2 word,8.9
N8,C49.1 word,C66.1 word,11
N8,256322-256314-21855861,C64.2 word,15.1
N8,C77.1 word,C41.2 word,18
N8,C22.1 word,C43.1 word,8.6
N8,C99.2 word,C44.2 word,14.8
N8,C55.1 word,256322-256314-22759029,16.7
N8,C109.2 word,C65.1 word,19.3
N8,C113.1 word,256322-256314-21855861,11.8
N8,C111.2 word,C68.1 word,24.3
N8,C83.2 word,C103.2 word,29.8
N8,256322-256314-22159528,256322-256314-21860772,9.4
N8,C25.1 word,C104.2 word,13
N8,C35.1 word,C47.1 word,13
N8,C11.2 word,256322-256314-21800794,17.5
N8,C117.1 word,C73.2 word,9.4
N8,C116.1 word,256322-256314-22824807,47.4
N8,C111.2 word,C85.1 word,8.4
N8,256322-256314-21788344,C25.2 word,10.3
N8,256322-256314-22795338,C32.1 word,21.5
N8,C75.1 word,256322-256314-22780604,27.6
N8,C65.2 word,C48.1 word,10.2
N8,C112.1 word,C75.2 word,13.7
N8,C80.2 word,C59.1 word,13.9
N8,256322-256314-21851432,C58.2 word,16
N8,256322-256314-21858879,C60.2 word,19.7
N8,C18.1 word,C26.1 word,23
N8,C74.2 word,C56.2 word,30.4
N8,C111.2 word,C23.2 word,14.3
N8,256322-256314-22034228,C45.1 word,14.5
N8,256322-256314-22039322,C94.1 word,18
N8,256322-256314-21848795,C63.1 word,7.5
N8,C61.1 word,C38.1 word,20.4
N8,C60.2 word,C42.1 word,23.6
N8,C2.2 word,C52.1 word,26.4
N8,C32.1 word,C61.2 word,72
N8,C94.1 word,C84.2 word,37.2
N8,C90.1 word,C41.1 word,10
N8,C117.1 word,C113.2 word,13
N8,C65.1 word,256322-256314-21849538,15.7
N8,C48.1 word,256322-256314-21847713,17.6
N8,C25.1 word,C83.1 word,13.1
N8,C45.2 word,C112.2 word,13.3
N8,256322-256314-22159528,C62.1 word,13.4
N8,C99.1 word,C101.2 word,17.7
N8,C35.1 word,256322-256314-22114669,9.5
N8,C59.1 word,C48.1 word,10.9
N8,C63.1 word,C66.1 word,14.1
N8,256322-256314-22824745,C41.2 word,30.7
N8,C21.1 word,C57.1 word,9.2
N8,C74.2 word,C42.1 word,17.6
N8,256322-256314-22779100,256322-256314-21788390,24.7
N8,C52.2 word,C95.1 word,14.2
N8,C58.1 word,256322-256314-22034134,16
N8,256322-256314-22780844,C63.1 word,49.1
N8,C25.1 word,C75.2 word,8.8
N8,C55.1 word,C46.2 word,10.6
N8,256322-256314-21853772,C74.2 word,20.6
N8,256322-256314-21799725,256322-256314-22118172,8.4
N8,C109.1 word,C57.1 word,9.8
N8,C55.1 word,256322-256314-22052022,17.5
N8,256322-256314-22094276,C42.2 word,30.9
N8,C29.1 word,C15.2 word,10
N8,C27.1 word,C54.2 word,12.9
N8,256322-256314-21787437,256322-256314-22824759,14
N8,C109.1 word,C105.1 word,26.9
N8,256322-256314-21839336,C44.2 word,2.5
N8,256322-256314-22824745,C84.1 word,5.4
N8,256322-256314-22824807,C25.2 word,6.3
N8,C76.1 word,C105.2 word,8.7
N8,C106.1 word,256322-256314-22039885,10.1
N8,C42.2 word,256322-256314-21800794,12.8
N8,256322-256314-22824794,C72.2 word,5.4
N8,C105.1 word,C107.1 word,10.6
N8,256322-256314-22795338,C12.2 word,12.1
N8,C81.1 word,C111.2 word,13
N8,C115.2 word,C64.2 word,14
N8,256322-256314-22113907,C34.1 word,43.4
N8,256322-256314-21799725,C74.1 word,22
N8,C76.2 word,C65.2 word,6.4
N8,C110.2 word,C69.2 word,12.3
N8,C116.1 word,C112.1 word,18.2
N8,C73.2 word,C51.1 word,33.1
N8,256322-256314-21950198,C119.1 word,7.8
N8,256322-256314-21788344,C108.2 word,8.5
N8,C56.2 word,C33.1 word,11
N8,C114.2 word,C26.2 word,12.2
N8,256322-256314-22034228,C109.2 word,15.4
N8,C14.2 word,C44.2 word,2.7
N8,C81.1 word,256322-256314-21860772,9.7
N8,256322-256314-22039322,C113.1 word,11
N8,256322-256314-21787935,C22.1 word,11
N8,C49.1 word,C102.2 word,13.6
N8,256322-256314-22041283,C82.1 word,16
N8,C89.1 word,256322-256314-22159528,19.9
N8,C56.1 word,256322-256314-21788135,45.4
N8,256322-256314-22780604,C33.1 word,11.9
N8,C83.2 word,C108.2 word,13.6
N8,C61.1 word,C91.1 word,6.6
N8,C68.1 word,C23.2 word,12.8
N8,256322-256314-22780844,C50.1 word,16.9
N8,256322-256314-22041283,256322-256314-22067929,29
N8,C43.2 word,C106.1 word,12.4
N8,C90.1 word,C43.1 word,13.6
N8,C120.1 word,C47.1 word,24
N8,C14.2 word,C107.1 word,9.9
N8,256322-256314-22113907,C115.2 word,15.4
N8,256322-256314-22114669,C2.2 word,19.6
N8,C102.2 word,C45.2 word,25.9
N8,C28.1 word,C58.2 word,7.7
N8,256322-256314-22114669,C18.1 word,14.7
N8,C19.1 word,C28.1 word,28
N8,256322-256314-22824759,C99.2 word,8.2
N8,256322-256314-21847156,256322-256314-21787935,25.5
N8,C59.2 word,C51.2 word,27.1
N8,256322-256314-22052022,C72.1 word,12.6
N8,256322-256314-21787881,C23.2 word,13.6
N8,256322-256314-22466548,C80.2 word,13.6
N8,C104.2 word,C23.2 word,20.1
N8,C65.1 word,256322-256314-21787574,17.4
N8,256322-256314-21788390,256322-256314-21858879,42.1
N8,256322-256314-22828688,C59.1 word,7
N8,C108.2 word,C85.1 word,9.7
N8,C103.2 word,C42.2 word,12.3
N8,C110.2 word,C76.1 word,18.2
N8,C25.1 word,256322-256314-21851432,20.4
N8,C93.1 word,C92.1 word,12.4
N8,C75.1 word,C45.1 word,15.5
N8,256322-256314-22034228,C114.1 word,35.1
N8,C98.1 word,C72.2 word,7.1
N8,256322-256314-22094276,C26.1 word,8.8
N8,256322-256314-22034228,C43.2 word,12.5
N8,C58.1 word,C84.1 word,15.7
N8,C51.1 word,C48.1 word,10.2
N8,256322-256314-21787437,C72.1 word,14.9
N8,C59.2 word,C58.1 word,29.8
N8,C86.1 word,256322-256314-21800794,57.5
N8,C89.1 word,C81.1 word,31.6
N8,C13.2 word,C95.1 word,34.2
N8,C115.2 word,C16.1 word,12.7
N8,256322-256314-22828688,C81.2 word,31.1
N8,256322-256314-22466548,C3.2 word,33.5
N8,256322-256314-22824794,C22.2 word,19.3
N8,256322-256314-22779100,C77.1 word,26.6
N8,C89.1 word,256322-256314-22824745,17.9
N8,C58.1 word,C63.1 word,25.5
N8,C46.2 word,C99.1 word,35.2
N8,C20.1 word,C57.1 word,16.8
N8,C31.1 word,C74.1 word,38.5
N10,C79.2 word,C31.1 word,9.7
N9,C89.1 word,C25.2 word,21.7
N9,C92.1 word,C83.1 word,13.8
N9,C117.1 word,C44.1 word,14.6
N9,C113.2 word,C81.2 word,28.9
N9,256322-256314-21847713,C12.2 word,37.1
N9,C9.2 word,C42.1 word,7.8
N9,C38.1 word,C115.1 word,9.6
N9,C16.1 word,C105.2 word,57.5
N9,256322-256314-21848795,C15.2 word,7.4
N9,C97.1 word,C29.1 word,13.6
N9,C64.1 word,C61.2 word,86.8
N9,C68.1 word,C25.2 word,15.9
N9,C30.1 word,C69.2 word,118.9
N9,256322-256314-21860772,C59.1 word,20.1
N9,C22.1 word,C52.2 word,5
N9,256322-256314-22118172,C112.2 word,11.5
N9,256322-256314-22034228,C62.1 word,38.8
N9,256322-256314-21788277,C99.1 word,21.3
N9,C84.2 word,C50.1 word,72.7
N9,C103.2 word,256322-256314-22114669,9.4
N9,C41.1 word,C22.2 word,12.1
N9,256322-256314-22795338,C20.1 word,5.6
N9,256322-256314-22159528,C41.1 word,23.4
N9,C52.2 word,C113.1 word,57.8
N9,C104.2 word,C41.2 word,135
N9,256322-256314-21858879,C47.2 word,83.8
N9,C118.2 word,256322-256314-22780604,11.6
N9,C82.1 word,C43.1 word,14
N9,C110.2 word,C54.2 word,195.2
N9,256322-256314-21855861,C23.2 word,20.6
N9,256322-256314-21855861,C44.2 word,4.6
N9,C93.1 word,C119.1 word,10.1
N9,C3.2 word,C109.2 word,10.9
N9,C45.2 word,C92.1 word,12.3
N9,C83.2 word,C44.1 word,13.1
N9,C64.2 word,C32.1 word,27.3
N9,C97.1 word,C81.2 word,88.4
N9,C111.2 word,C112.1 word,27
N9,C30.1 word,C66.1 word,195.5
N9,C30.1 word,C51.2 word,22.7
N9,256322-256314-22824807,C72.1 word,14.9
N9,C55.1 word,256322-256314-21788277,911.7
N9,C25.2 word,C108.2 word,14.4
N9,256322-256314-22759029,C75.1 word,23.4
N9,256322-256314-22088225,C33.1 word,10.4
N9,256322-256314-21788135,C13.2 word,107
N9,256322-256314-22118172,C115.1 word,6.2
N9,256322-256314-22067929,C84.2 word,17.3
N9,256322-256314-21787574,C105.1 word,20.8
N9,C116.1 word,256322-256314-22039885,162.6
N9,C109.1 word,C15.2 word,11.8
N9,C28.1 word,C9.2 word,17.3
N9,C54.2 word,C105.2 word,7.7
N9,256322-256314-22088225,C21.1 word,11.1
N9,C9.2 word,C99.2 word,95.4
N9,256322-256314-22824745,C14.2 word,78.8
N9,C74.1 word,C25.1 word,11.3
N9,C55.1 word,C61.1 word,12.3
N9,C56.1 word,C42.1 word,215.3
N9,C35.1 word,C72.2 word,4.8
N9,256322-256314-21950198,256322-256314-21849538,12
N9,C75.2 word,C14.2 word,27.8
N9,C118.2 word,C65.1 word,154.4
N9,C42.2 word,C45.2 word,61.7
N9,C73.2 word,C86.1 word,14.4
N9,C114.2 word,C48.1 word,19
N9,C26.2 word,C45.1 word,87.5
N9,C98.1 word,C109.1 word,22.1
N9,C52.1 word,C47.1 word,44.2
N9,C77.1 word,C115.2 word,34.6
N9,C19.1 word,C85.1 word,8.1
N9,C84.2 word,C80.2 word,8.3
N9,C34.1 word,C76.1 word,32
N9,256322-256314-21858879,256322-256314-21788344,8.2
N9,C82.1 word,C51.1 word,163.3
N9,256322-256314-21799725,C43.1 word,11.6
N9,C19.1 word,256322-256314-21853772,1417.9
N9,C103.2 word,C108.2 word,20.2
N9,256322-256314-21788390,C22.2 word,11
N9,256322-256314-21787881,C112.1 word,24.4
N9,C47.2 word,256322-256314-21853772,69.6
N9,256322-256314-21788277,C114.1 word,52.9
N9,C120.1 word,C16.1 word,29.9
N9,C81.2 word,C109.2 word,22
N9,C32.1 word,C92.1 word,39.1
N9,C79.2 word,C44.2 word,4.4
N9,256322-256314-21848795,C97.1 word,4.5
N9,C51.2 word,C101.2 word,31.3
N9,C56.1 word,C29.1 word,59.6
N9,C86.1 word,C64.2 word,15.3
N9,256322-256314-22094276,C84.1 word,4.6
N9,256322-256314-21787881,C25.2 word,68.9
N9,256322-256314-22824759,C23.2 word,11.1
N9,C43.2 word,C13.2 word,101.7
N9,256322-256314-21839336,C34.1 word,19.2
N9,256322-256314-21839336,C61.2 word,36.2
N9,C74.2 word,C59.2 word,18.3
N9,C37.1 word,256322-256314-21849538,315.1
N9,C60.2 word,C30.1 word,10.7
N9,C52.2 word,256322-256314-22824759,6.4
N9,C77.1 word,256322-256314-21851432,8.6
N9,256322-256314-22466548,C119.1 word,9.5
N9,256322-256314-22088225,256322-256314-21860772,21.1
N9,C60.2 word,C111.2 word,53.8
N9,C37.1 word,C46.2 word,16.4
N9,256322-256314-22824807,256322-256314-22795338,17.4
N9,C54.2 word,C58.2 word,8.7
N9,C2.2 word,C95.1 word,33.7
N9,C101.2 word,C72.1 word,102.4
N9,C118.2 word,256322-256314-21847713,58.3
N9,256322-256314-22039322,C118.2 word,29.6
N9,256322-256314-22759029,256322-256314-22779100,65.9
N9,C97.1 word,C68.1 word,17.1
N9,C25.1 word,256322-256314-21787881,20.9
N9,C117.1 word,C12.2 word,21.4
N9,256322-256314-21788135,256322-256314-21787437,82.1
N9,256322-256314-22052022,256322-256314-21800794,48.7
N9,C64.1 word,256322-256314-21788344,6.2
N9,256322-256314-21847156,C112.2 word,9.3
N9,256322-256314-22113907,C43.2 word,21.1
N9,256322-256314-22034228,C105.1 word,72.1
N9,C114.1 word,C104.2 word,91.6
N9,C60.2 word,256322-256314-22039885,116.4
N9,C38.1 word,C91.1 word,106.2
N9,256322-256314-22118172,C26.1 word,5.9
N9,C31.1 word,C120.1 word,25.2
N9,256322-256314-21839336,C44.1 word,76
N9,C64.1 word,C101.2 word,81.7
N9,256322-256314-22780844,256322-256314-22052022,52.1
N9,C22.1 word,256322-256314-21853772,21.4
N9,C84.2 word,C54.2 word,28.1
N9,C94.1 word,C99.2 word,12.6
N9,256322-256314-22088225,C26.2 word,33.2
N9,C20.1 word,C41.2 word,68.6
N9,C64.1 word,256322-256314-22067929,31.5
N9,C89.1 word,256322-256314-22780604,36
N9,C62.1 word,C72.2 word,16.2
N9,C75.1 word,C18.1 word,39.3
N9,C76.2 word,256322-256314-22824794,21.6
N9,C28.1 word,256322-256314-22039322,25.1
N9,C11.2 word,C80.2 word,14.1
N9,C9.2 word,C2.2 word,76.6
N9,C56.2 word,C116.1 word,73.8
N9,256322-256314-21950198,C3.2 word,8.6
N9,C61.1 word,C48.1 word,12
N9,C117.1 word,C42.1 word,11.3
N9,C55.1 word,C37.1 word,62.1
N9,C98.1 word,C59.1 word,16.2
N9,256322-256314-21787574,C84.1 word,35.7
N9,256322-256314-21855861,C29.1 word,7.3
N9,C11.2 word,C115.2 word,45.6
N9,C54.2 word,C76.2 word,4.5
N9,C47.1 word,C75.2 word,17.1
N9,256322-256314-21788390,C106.1 word,20.2
N9,C61.1 word,C102.2 word,92.1
N9,C21.1 word,C14.2 word,59.1
N9,C74.1 word,C107.1 word,16.4
N9,C52.2 word,C82.1 word,37.6
N9,C99.1 word,C76.1 word,9.5
N9,C15.2 word,C119.1 word,16.3
N9,C65.1 word,256322-256314-22034134,42.8
N9,256322-256314-21855861,256322-256314-22824745,8.3
N9,256322-256314-22039322,C27.1 word,16.7
N9,C83.2 word,C51.2 word,54.8
N9,C74.2 word,C2.2 word,35.6
N9,256322-256314-21839336,C27.1 word,11
N9,C60.2 word,256322-256314-22041283,17.8
N9,C81.1 word,C112.1 word,19.2
N9,C49.1 word,C19.1 word,63.4
N9,C58.1 word,C44.2 word,10.4
N9,C25.1 word,C20.1 word,25.9
N9,256322-256314-22113907,C68.1 word,33.5
N9,256322-256314-21847156,C59.1 word,15.2
N9,C51.1 word,C63.1 word,56.7
N10,C13.2 word,C113.2 word,9
N10,C33.1 word,C92.1 word,3.7
N10,C41.1 word,C109.2 word,4.5
N10,C113.1 word,C64.2 word,5.2
N10,256322-256314-22088225,C58.1 word,6.5
N10,C64.1 word,C69.2 word,7.3
N10,C111.2 word,C45.1 word,9.9
N10,256322-256314-21787437,C83.1 word,14.3
N10,C49.1 word,256322-256314-21849538,5.2
N10,C99.1 word,C43.1 word,6.3
N10,C118.2 word,C93.1 word,7.3
N10,C61.2 word,C73.2 word,7.9
N10,C59.2 word,C89.1 word,8.5
N10,C86.1 word,C91.1 word,9.3
N10,C108.2 word,C83.1 word,9.3
N10,256322-256314-21858879,C50.1 word,10.5
N10,C47.2 word,C102.2 word,4.1
N10,256322-256314-22828688,C38.1 word,5.2
N10,C44.1 word,C93.1 word,5.3
N10,C106.1 word,256322-256314-21787574,5.8
N10,C57.1 word,C25.2 word,5.8
N10,256322-256314-21855861,C75.2 word,6.2
N10,256322-256314-22780844,C69.2 word,11.4
N10,C34.1 word,C27.1 word,43.9
N10,256322-256314-21848795,256322-256314-22114669,4.2
N10,256322-256314-22118172,C76.2 word,4.7
N10,C113.2 word,C62.1 word,6.3
N10,256322-256314-22039885,C50.1 word,6.5
N10,C26.2 word,C101.2 word,21.8
N10,256322-256314-21787935,256322-256314-22795338,5.5
N10,256322-256314-22041283,C75.2 word,5.9
N10,256322-256314-21799725,C75.1 word,10.9
N10,256322-256314-22159528,C56.1 word,211
N10,256322-256314-22113907,C42.2 word,6.1
N10,256322-256314-21860772,256322-256314-21800794,7.1
N10,C31.1 word,256322-256314-22034134,12.4
N10,256322-256314-21788135,C52.1 word,61.7
N10,C26.2 word,256322-256314-22828688,16.1
N10,C37.1 word,256322-256314-21787881,33.7
N10,C102.2 word,C79.2 word,5.7
N10,256322-256314-22779100,C97.1 word,6.2
N10,256322-256314-22780604,C84.2 word,70.1
N10,256322-256314-22466548,C66.1 word,19.2
N10,C30.1 word,C107.1 word,5.6
N10,C105.2 word,C58.2 word,6.1
N10,C57.1 word,256322-256314-22824807,7.1
N10,C33.1 word,C45.2 word,7.9
N10,C52.2 word,C16.1 word,11.2
N10,256322-256314-22114669,C56.2 word,12
N10,256322-256314-22159528,C35.1 word,5.4
N10,256322-256314-22067929,C81.1 word,8.4
N10,C113.1 word,256322-256314-22824794,472.1
N10,256322-256314-22034134,C119.1 word,3.8
N10,256322-256314-21851432,C54.2 word,5.1
N10,C32.1 word,C76.1 word,7.1
N10,C47.1 word,C44.1 word,10.7
N10,256322-256314-22780844,C85.1 word,3.7
N10,C117.1 word,C104.2 word,5.2
N10,256322-256314-22041283,C48.1 word,6.5
N10,C91.1 word,C45.2 word,6.6
N10,256322-256314-21847156,C12.2 word,7
N10,C120.1 word,C42.1 word,176.6
N10,256322-256314-22052022,C76.2 word,5.6
N10,C105.1 word,256322-256314-21788390,9.2
N10,C98.1 word,C45.1 word,9.3
N10,C113.2 word,C22.1 word,10.6
N10,C41.1 word,C49.1 word,11.7
N10,256322-256314-22034134,C110.2 word,14.3
N10,C82.1 word,256322-256314-21788277,52
N10,C29.1 word,C72.2 word,3.4
N10,256322-256314-22034228,C84.1 word,5.3
N10,256322-256314-21950198,C109.1 word,5.6
N10,C105.2 word,C110.2 word,9.9
N10,C23.2 word,C9.2 word,11.8
N10,C61.1 word,C65.2 word,13
N10,C74.1 word,256322-256314-21787935,3.8
N10,C83.2 word,C83.1 word,7.7
N10,C80.2 word,C42.2 word,10.3
N10,C89.1 word,256322-256314-21787574,419.7
N10,256322-256314-22052022,256322-256314-21787935,6
N10,C65.1 word,C112.1 word,9.2
N10,C61.2 word,256322-256314-21788344,42.5
N10,256322-256314-21851432,256322-256314-22780604,7.2
N10,C52.1 word,C68.1 word,13
N10,C94.1 word,C105.1 word,228.9
N10,256322-256314-22159528,C94.1 word,4.8
N10,256322-256314-22795338,C107.1 word,5.8
N10,C114.2 word,C43.2 word,6.8
N10,C106.1 word,C19.1 word,8.1
N10,C83.2 word,C50.1 word,106.3
N10,256322-256314-21853772,C109.2 word,5.8
N10,256322-256314-21787935,C46.2 word,7.9
N10,C56.1 word,C26.1 word,7.2
N10,256322-256314-21800794,C99.2 word,55
N10,C52.2 word,256322-256314-21788344,4.6
N10,C108.2 word,C23.2 word,7.2
N10,C103.2 word,C2.2 word,9
N10,C62.1 word,C73.2 word,10.5
N10,C114.2 word,C57.1 word,43.9
N10,C81.2 word,C106.1 word,11.1
N10,C11.2 word,C84.2 word,39.4
N10,C114.2 word,C15.2 word,59.8
N10,256322-256314-22114669,C26.1 word,9.5
N10,C58.1 word,C31.1 word,9.8
N10,C90.1 word,256322-256314-22113907,13
N10,256322-256314-22067929,C11.2 word,17.5
N10,C52.1 word,C92.1 word,6.8
N10,C75.2 word,256322-256314-22824745,9.9
N10,256322-256314-22466548,C81.1 word,15.4
N10,256322-256314-22088225,C27.1 word,77
N10,256322-256314-22094276,C58.2 word,5.8
N10,C104.2 word,C3.2 word,8
N10,256322-256314-22828688,C103.2 word,5.1
N10,C38.1 word,C109.1 word,6.3
N10,256322-256314-21853772,C12.2 word,7.5
N10,C66.1 word,C99.2 word,9.4
N10,C34.1 word,C46.2 word,14.9
N10,256322-256314-22824794,C115.1 word,68.4
N10,C30.1 word,C94.1 word,6
N10,C60.2 word,C94.1 word,7.4
N10,256322-256314-21848795,C56.2 word,45.6
N10,C56.2 word,C72.2 word,4.6
N10,C115.2 word,C107.1 word,4.7
N10,C111.2 word,C115.1 word,9
N10,C72.1 word,C41.1 word,10.4
N10,256322-256314-21851432,C11.2 word,48.8
N10,C114.1 word,256322-256314-22039322,101
N10,C32.1 word,C109.1 word,4.8
N10,C26.2 word,C26.1 word,6.3
N10,C99.1 word,256322-256314-21847713,7.8
N10,C16.1 word,C65.2 word,9.1
N10,C47.2 word,C18.1 word,11.9
N10,C120.1 word,256322-256314-21853772,12.1
N10,C114.1 word,C110.2 word,5
N10,256322-256314-21788135,256322-256314-21858879,8.2
N10,256322-256314-21847713,C20.1 word,8.8
N10,C75.1 word,C59.1 word,9
N10,C79.2 word,C77.1 word,14.4
N10,C69.2 word,256322-256314-22824759,97.1
N10,C22.1 word,C101.2 word,39.1
N10,C3.2 word,C44.2 word,4.1
N10,C52.2 word,C3.2 word,6.3
N10,256322-256314-21839336,256322-256314-21799725,6.5
N10,C20.1 word,C63.1 word,10.6
N10,C13.2 word,C115.1 word,12.3
N10,256322-256314-22039885,C113.1 word,15.8
N10,256322-256314-22779100,256322-256314-21787437,76.1
N10,C112.2 word,256322-256314-22824759,8.3
N10,C41.2 word,C86.1 word,8.5
N10,C95.1 word,256322-256314-22039885,10.7
N10,C72.1 word,C63.1 word,14
N10,C97.1 word,256322-256314-22094276,69.5
N10,C43.1 word,256322-256314-22118172,6.5
N10,C89.1 word,C22.2 word,9.4
N10,C102.2 word,256322-256314-21787881,11.7
N10,C52.1 word,256322-256314-21855861,14.5
N10,C95.1 word,C105.2 word,17.4
N10,C117.1 word,C29.1 word,8.3
N10,C55.1 word,C103.2 word,10.7
N10,256322-256314-21799725,C82.1 word,10.9
N10,256322-256314-21860772,C63.1 word,11.3
N10,C59.2 word,C42.1 word,14.1
N10,C93.1 word,C83.1 word,8.6
N10,C64.1 word,C54.2 word,8.8
N10,C113.2 word,C25.1 word,14.9
N10,C74.1 word,C85.1 word,32.9
N10,C84.1 word,C51.2 word,7.6
N10,C115.2 word,256322-256314-21787881,13.6
N10,C14.2 word,C48.1 word,21.5
N10,C33.1 word,C15.2 word,33.1
N10,256322-256314-22034228,C26.1 word,28.9
