judge,candidate_chosen,candidate_not_chosen,time_taken
J1,256322-256314-22041283,C34.1 word,12.4
J1,256322-256314-21860772,C65.2 word,12.7
J1,C59.1 word,C61.1 word,19.6
J1,C75.1 word,C42.2 word,11.9
J1,256322-256314-21849538,C114.1 word,15
J1,256322-256314-22759029,C69.2 word,33.8
J1,C56.2 word,C15.2 word,7.6
J1,256322-256314-22824807,C117.1 word,12.8
J1,C63.1 word,C19.1 word,15.3
J1,256322-256314-22824745,C75.1 word,31.8
J1,C35.1 word,C91.1 word,5.8
J1,C59.1 word,C25.1 word,6.1
J1,C83.2 word,C112.2 word,6.1
J1,C98.1 word,C65.2 word,11.8
J1,C58.1 word,256322-256314-22780604,11.8
J1,C19.1 word,C107.1 word,18.7
J1,C29.1 word,C81.2 word,10.3
J1,C58.2 word,C119.1 word,12.7
J1,256322-256314-21950198,C81.1 word,13.2
J1,C29.1 word,C44.2 word,4.8
J1,C14.2 word,C2.2 word,21
J1,C47.1 word,C115.1 word,26.6
J1,C109.1 word,C81.2 word,10.3
J1,C108.2 word,C118.2 word,10.6
J1,C86.1 word,C115.2 word,10.9
J1,256322-256314-21787881,C27.1 word,12.1
J1,C114.2 word,C101.2 word,12.6
J1,C37.1 word,C80.2 word,33.4
J1,C64.1 word,256322-256314-22114669,5.2
J1,C82.1 word,C76.2 word,7.6
J1,256322-256314-21855861,C93.1 word,12.7
J1,C86.1 word,C62.1 word,16.4
J1,C75.2 word,C68.1 word,16.8
J1,256322-256314-22795338,C92.1 word,3.5
J1,256322-256314-22094276,C75.1 word,5.4
J1,C109.1 word,256322-256314-22828688,7.7
J1,C104.2 word,C29.1 word,12.7
J1,C116.1 word,256322-256314-21787935,18.9
J1,C76.1 word,C26.2 word,11.3
J1,256322-256314-21849538,C41.2 word,23
J1,C57.1 word,C97.1 word,24.2
J1,256322-256314-21858879,C84.2 word,11.1
J1,C46.2 word,C93.1 word,57.4
J1,C43.1 word,C113.1 word,4.8
J1,256322-256314-22052022,C113.2 word,6.3
J1,C27.1 word,C99.2 word,8
J1,C21.1 word,256322-256314-22780844,8.4
J1,256322-256314-21788135,C47.2 word,13.6
J1,256322-256314-22067929,C60.2 word,19.4
J1,C59.2 word,C28.1 word,29.5
J1,256322-256314-22041283,C59.2 word,9870.9
J1,256322-256314-22828688,256322-256314-21787935,4.9
J1,C74.2 word,C26.1 word,5.2
J1,256322-256314-21847156,256322-256314-22034134,6.6
J1,256322-256314-22034134,256322-256314-21860772,8
J1,C81.1 word,C28.1 word,9.6
J1,256322-256314-21851432,C62.1 word,10.3
J1,C46.2 word,256322-256314-21787881,4
J1,C118.2 word,C83.1 word,8.9
J1,C30.1 word,C82.1 word,10.1
J1,256322-256314-21858879,C63.1 word,10.6
J1,C99.1 word,C45.2 word,23.6
J1,C55.1 word,C47.1 word,6.8
J1,C33.1 word,C25.1 word,7.6
J1,C68.1 word,256322-256314-21847713,7.7
J1,256322-256314-21799725,256322-256314-22052022,11.3
J1,C41.1 word,C101.2 word,26.5
J1,256322-256314-22759029,C115.1 word,7.6
J1,C60.2 word,C56.2 word,7.8
J1,256322-256314-22779100,256322-256314-21853772,8.1
J1,C22.1 word,C26.2 word,8.8
J1,C14.2 word,C89.1 word,12.2
J1,256322-256314-21787935,C76.1 word,13.5
J1,C75.2 word,C119.1 word,5.8
J1,C106.1 word,256322-256314-22759029,6.1
J1,256322-256314-21860772,C57.1 word,7.2
J1,256322-256314-22795338,C104.2 word,9.4
J1,C34.1 word,C113.1 word,10.1
J1,256322-256314-21950198,C41.2 word,12.3
J1,256322-256314-21788344,C112.2 word,14.2
J1,256322-256314-22824807,C50.1 word,4.5
J1,C63.1 word,C97.1 word,6.4
J1,256322-256314-22113907,C75.2 word,11.9
J1,256322-256314-22118172,C31.1 word,16.7
J1,C84.1 word,C112.2 word,20.7
J1,256322-256314-22824794,C28.1 word,4.6
J1,C112.1 word,C107.1 word,4.9
J1,C81.1 word,C25.2 word,5
J1,256322-256314-21788277,256322-256314-22780604,5.3
J1,C75.2 word,C64.2 word,6
J1,C117.1 word,256322-256314-22824759,7.8
J1,C51.2 word,C9.2 word,9.8
J1,256322-256314-21787437,C115.1 word,15.3
J1,C102.2 word,256322-256314-21788390,6.6
J1,C108.2 word,C65.1 word,8.8
J1,256322-256314-22780844,C11.2 word,10.1
J1,256322-256314-22824759,C58.1 word,10.6
J2,256322-256314-21800794,C89.1 word,13.3
J2,C56.1 word,256322-256314-21788277,13.9
J2,256322-256314-22088225,256322-256314-21788344,14.1
J2,C91.1 word,C80.2 word,8.1
J2,C34.1 word,C83.1 word,15.1
J2,C103.2 word,C73.2 word,18.2
J2,C120.1 word,256322-256314-22094276,24.2
J2,256322-256314-21799725,C52.1 word,12.9
J2,256322-256314-21858879,C48.1 word,15
J2,C16.1 word,C72.1 word,8
J2,256322-256314-21853772,C105.1 word,18.9
J2,C93.1 word,256322-256314-21847713,29
J2,256322-256314-22052022,C83.1 word,6.7
J2,C106.1 word,C76.2 word,7.8
J2,C22.1 word,C27.1 word,8.4
J2,C42.2 word,C44.2 word,8.7
J2,C3.2 word,C29.1 word,10.2
J2,C110.2 word,C34.1 word,5.6
J2,256322-256314-21860772,C72.1 word,14.6
J2,256322-256314-22779100,C110.2 word,18.4
J2,256322-256314-22795338,C49.1 word,7.9
J2,256322-256314-21800794,256322-256314-22034134,8.7
J2,256322-256314-22039322,256322-256314-22780604,15
J2,256322-256314-21860772,C75.1 word,14.2
J2,C106.1 word,256322-256314-22041283,15.1
J2,C94.1 word,C83.2 word,6.2
J2,C18.1 word,C65.1 word,17.2
J2,256322-256314-21858879,C118.2 word,19.3
J2,256322-256314-22466548,C33.1 word,28.4
J2,256322-256314-22780604,C57.1 word,5
J2,256322-256314-22779100,C119.1 word,6.7
J2,C117.1 word,256322-256314-22779100,11.2
J2,C75.1 word,C26.2 word,14.5
J2,C60.2 word,C80.2 word,7.8
J2,256322-256314-22795338,C84.1 word,7.8
J2,256322-256314-22780604,C2.2 word,9.5
J2,256322-256314-22779100,256322-256314-21849538,54.3
J2,256322-256314-22039885,C48.1 word,5.5
J2,C117.1 word,256322-256314-22114669,5.6
J2,C118.2 word,C77.1 word,7.7
J2,256322-256314-22780604,C103.2 word,10.1
J2,C35.1 word,C120.1 word,25.8
J2,C47.1 word,C98.1 word,8.1
J2,C52.2 word,C68.1 word,8.4
J2,256322-256314-22780844,C42.1 word,10.2
J2,256322-256314-22039322,C15.2 word,17.2
J2,C82.1 word,C28.1 word,5.7
J2,256322-256314-21788344,C41.2 word,9.1
J2,C28.1 word,C44.2 word,9.6
J2,C52.1 word,C72.1 word,10.3
J2,C112.1 word,256322-256314-21787935,11.7
J2,C19.1 word,C34.1 word,23.5
J2,C31.1 word,C105.2 word,13
J2,256322-256314-21788135,C75.1 word,14.2
J2,256322-256314-21788277,256322-256314-22824807,7.3
J2,256322-256314-22824794,C61.1 word,4.6
J2,256322-256314-22824745,C37.1 word,8.4
J2,256322-256314-22824759,C51.2 word,8.5
J2,C20.1 word,256322-256314-22828688,15.8
J2,256322-256314-22824794,C66.1 word,17.1
J2,C94.1 word,256322-256314-22828688,5.9
J2,256322-256314-22824759,C45.2 word,11.9
J2,256322-256314-22824745,C25.1 word,14.3
J2,256322-256314-22824759,C76.2 word,22.9
J2,C22.1 word,256322-256314-22824745,3.8
J2,256322-256314-22828688,C72.1 word,5.7
J2,256322-256314-22824807,256322-256314-21787881,6.1
J2,256322-256314-22824807,C46.2 word,8.6
J2,256322-256314-22828688,C3.2 word,13.9
J2,256322-256314-22824807,C99.2 word,3.5
J2,256322-256314-22824745,C112.2 word,3.7
J2,C81.1 word,256322-256314-22824794,4.4
J2,256322-256314-22824794,C38.1 word,8.4
J2,256322-256314-22780844,C18.1 word,11.5
J2,256322-256314-22113907,256322-256314-22759029,12.3
J2,256322-256314-22780844,C72.2 word,14.5
J2,256322-256314-22759029,256322-256314-22824794,3.6
J2,C105.2 word,256322-256314-22824807,3.7
J2,256322-256314-22824759,C14.2 word,4.4
J2,256322-256314-22828688,C51.1 word,7.2
J2,256322-256314-22779100,256322-256314-22780604,11
J2,256322-256314-22759029,C32.1 word,14.9
J2,256322-256314-22067929,256322-256314-22780844,4.3
J2,256322-256314-22795338,C26.1 word,7.1
J2,256322-256314-22824745,C62.1 word,10.7
J2,256322-256314-22114669,C29.1 word,29.7
J2,256322-256314-21787935,256322-256314-22824759,4.8
J2,C56.1 word,256322-256314-22824745,4.9
J2,C60.2 word,C77.1 word,4.9
J2,256322-256314-21788135,C110.2 word,125.8
J2,C22.2 word,C26.2 word,5.5
J2,256322-256314-22067929,256322-256314-22824794,6.9
J2,C84.2 word,C48.1 word,7.4
J2,256322-256314-22780604,C28.1 word,5
J2,C32.1 word,C41.2 word,6
J2,C55.1 word,C52.1 word,7.5
J2,C112.1 word,256322-256314-22824807,8.3
J3,256322-256314-21853772,C25.1 word,9.7
J3,C92.1 word,C42.2 word,32.9
J3,256322-256314-22113907,256322-256314-21860772,9.8
J3,C32.1 word,C41.1 word,13.6
J3,C21.1 word,C64.2 word,18.4
J3,256322-256314-21858879,C101.2 word,6.6
J3,C79.2 word,C22.2 word,11.3
J3,256322-256314-21855861,C76.2 word,17.2
J3,C54.2 word,256322-256314-22159528,5.8
J3,256322-256314-21788135,C35.1 word,8.6
J3,C114.2 word,C31.1 word,10.9
J3,C46.2 word,C43.1 word,12.7
J3,C50.1 word,C115.2 word,6.6
J3,C63.1 word,C62.1 word,9.7
J3,C61.1 word,C12.2 word,18.3
J3,256322-256314-21853772,C11.2 word,6
J3,C51.1 word,256322-256314-21787574,12.1
J3,C66.1 word,C34.1 word,15
J3,C14.2 word,C85.1 word,21.5
J3,C75.1 word,C74.1 word,6
J3,C118.2 word,C21.1 word,7.8
J3,256322-256314-22094276,256322-256314-21787935,9.5
J3,256322-256314-21800794,C38.1 word,10.2
J3,C114.1 word,C81.2 word,12.6
J3,C64.1 word,C41.2 word,14.3
J3,C74.2 word,C9.2 word,4.9
J3,C11.2 word,C19.1 word,8.1
J3,C86.1 word,C82.1 word,9.2
J3,C112.1 word,C65.2 word,20.4
J3,C37.1 word,C47.1 word,5.7
J3,256322-256314-21788390,C76.2 word,2335.3
J3,C43.1 word,C109.1 word,3.8
J3,C76.1 word,C81.2 word,7.1
J3,C29.1 word,C44.1 word,5.9
J3,256322-256314-21787881,C68.1 word,10122.9
J3,C45.1 word,C65.1 word,8
J3,C61.2 word,C20.1 word,16.9
J3,C69.2 word,C112.2 word,7.9
J3,C110.2 word,C76.2 word,11.2
J3,C74.2 word,C106.1 word,6
J3,C74.1 word,C84.2 word,6.3
J3,256322-256314-22094276,C49.1 word,7.7
J3,C23.2 word,C101.2 word,8.1
J3,256322-256314-22034134,C82.1 word,10.1
J3,C43.2 word,C107.1 word,21.8
J3,C45.2 word,C59.2 word,7.3
J3,C57.1 word,C33.1 word,16.1
J3,C52.2 word,C115.1 word,458.6
J3,256322-256314-21847713,C119.1 word,6.7
J3,C108.2 word,C15.2 word,7.4
J3,C27.1 word,C44.2 word,8.4
J3,256322-256314-21853772,C104.2 word,9.3
J3,C55.1 word,C41.2 word,13.5
J3,C3.2 word,C95.1 word,5.7
J3,256322-256314-22041283,C38.1 word,5.8
J3,C117.1 word,C107.1 word,6.2
J3,C63.1 word,C16.1 word,10.8
J3,C9.2 word,C18.1 word,33.8
J3,C32.1 word,C72.2 word,0.3
J3,256322-256314-22034228,C58.2 word,5.1
J3,C47.2 word,C111.2 word,6.4
J3,C81.1 word,C66.1 word,8.2
J3,C99.1 word,C44.2 word,9
J3,256322-256314-22118172,C33.1 word,3.5
J3,C77.1 word,C97.1 word,4.3
J3,256322-256314-21849538,C107.1 word,4.9
J3,256322-256314-21848795,C111.2 word,5.8
J3,256322-256314-21950198,C108.2 word,6.1
J3,256322-256314-21858879,C28.1 word,6.7
J3,C112.1 word,C102.2 word,8.9
J3,256322-256314-22114669,C25.2 word,11
J3,256322-256314-22067929,C20.1 word,4
J3,C56.2 word,C101.2 word,6.8
J3,C83.1 word,256322-256314-22039885,7.2
J3,C42.1 word,C104.2 word,8.8
J3,C58.1 word,C105.2 word,9.5
J3,C116.1 word,C95.1 word,10
J3,C84.1 word,C81.2 word,6.1
J3,C22.2 word,C113.2 word,7.6
J3,C68.1 word,C109.2 word,8
J3,C59.1 word,C113.1 word,8.5
J3,C90.1 word,C51.2 word,3.9
J3,C94.1 word,C23.2 word,4.4
J3,C113.1 word,C9.2 word,4.6
J3,256322-256314-21851432,C26.1 word,7.8
J3,256322-256314-22118172,C75.2 word,12.3
J3,256322-256314-21847156,C98.1 word,38.3
J3,C22.2 word,C99.2 word,6
J4,C98.1 word,C76.1 word,26.3
J4,C22.2 word,C109.1 word,5.1
J4,C47.2 word,C33.1 word,7.8
J4,C56.2 word,C41.1 word,11.1
J4,C84.2 word,C37.1 word,14.2
J4,C54.2 word,C115.1 word,14.8
J4,256322-256314-22113907,C99.2 word,7.2
J4,C2.2 word,C43.2 word,7.4
J4,256322-256314-21858879,C104.2 word,7.9
J4,C109.2 word,256322-256314-21851432,9
J4,C37.1 word,C58.1 word,9.2
J4,256322-256314-21848795,C69.2 word,12.5
J4,C13.2 word,C105.1 word,4.5
J4,C89.1 word,C2.2 word,6.4
J4,C112.1 word,C110.2 word,7.2
J4,C66.1 word,C51.1 word,8.4
J5,256322-256314-22824759,C72.2 word,9.2
J5,C35.1 word,C26.1 word,9.7
J5,C65.2 word,C72.1 word,17.9
J5,256322-256314-21839336,C51.2 word,35.1
J5,C22.1 word,C22.2 word,12
J5,C58.2 word,C105.1 word,16.8
J5,C55.1 word,C74.1 word,20.6
J5,C54.2 word,C48.1 word,24.4
J5,C27.1 word,C73.2 word,15.4
J5,256322-256314-21855861,C73.2 word,33.7
J5,256322-256314-22039322,C105.2 word,14.2
J5,C14.2 word,C42.2 word,29.7
J5,C74.2 word,C102.2 word,30.6
J5,C51.1 word,C9.2 word,18.3
J5,C61.2 word,C31.1 word,35.1
J5,C38.1 word,C52.2 word,48.8
J5,C79.2 word,C76.2 word,24.2
J5,256322-256314-22034228,C113.2 word,10.5
J5,C32.1 word,C84.2 word,11.4
J5,C65.2 word,C83.1 word,320.4
J5,C22.2 word,C49.1 word,13.3
J5,256322-256314-22780604,C45.2 word,18.4
J5,C64.2 word,C116.1 word,24.8
J5,256322-256314-22088225,C79.2 word,16
J5,C43.1 word,C44.2 word,27.3
J5,256322-256314-21787574,256322-256314-21787437,11.2
J5,256322-256314-22159528,C72.1 word,13.7
J5,256322-256314-22113907,C118.2 word,14.5
J5,C103.2 word,256322-256314-22824794,19.2
J5,C27.1 word,C25.2 word,36
J5,C47.1 word,256322-256314-21847713,8
J5,256322-256314-21848795,C59.2 word,12.9
J5,C106.1 word,C112.2 word,19.1
J5,C65.2 word,C30.1 word,9
J5,C84.2 word,C99.1 word,12.2
J5,C56.2 word,C89.1 word,18.5
J5,256322-256314-22114669,C84.1 word,28.4
J5,256322-256314-21787574,256322-256314-21788390,12.7
J5,256322-256314-22779100,C81.2 word,16
J5,256322-256314-21839336,C57.1 word,33.7
J5,C42.1 word,C107.1 word,6.1
J5,C41.1 word,C112.2 word,10.2
J5,C56.1 word,C94.1 word,13.9
J5,256322-256314-21858879,C111.2 word,23
J5,C48.1 word,C41.2 word,8.4
J5,C28.1 word,C11.2 word,8.5
J5,C20.1 word,C60.2 word,11.8
J5,C14.2 word,C2.2 word,17.2
J5,C35.1 word,C52.2 word,27.9
J5,C120.1 word,C76.2 word,13.7
J5,C52.1 word,C73.2 word,21.2
J5,C58.2 word,C9.2 word,23.4
J5,C120.1 word,C109.2 word,12.3
J5,256322-256314-22034134,256322-256314-22159528,13.4
J5,C54.2 word,256322-256314-22824759,29.7
J5,C74.1 word,C23.2 word,4.4
J5,256322-256314-22039885,C58.1 word,6
J5,256322-256314-21800794,C13.2 word,15.4
J5,C22.1 word,C95.1 word,39.8
J5,C43.2 word,C95.1 word,8.3
J5,C65.2 word,C50.1 word,11
J5,C112.1 word,256322-256314-22780844,13.3
J5,256322-256314-22466548,C26.1 word,29
J5,256322-256314-22466548,C90.1 word,16.9
J5,C65.2 word,C105.1 word,34.5
J5,256322-256314-22041283,C11.2 word,7.7
J5,C28.1 word,C65.1 word,7.8
J5,C12.2 word,C92.1 word,12.2
J5,C105.2 word,C3.2 word,12.9
J5,C102.2 word,C73.2 word,14.9
J5,256322-256314-21860772,C38.1 word,16.6
J5,C77.1 word,C69.2 word,5.9
J5,256322-256314-21855861,C72.2 word,10.9
J5,C112.2 word,C49.1 word,4221.4
J5,C64.1 word,C85.1 word,4.8
J5,256322-256314-22088225,C109.1 word,5.2
J5,256322-256314-22034228,C21.1 word,10.7
J5,C56.1 word,C75.2 word,13.2
J5,C61.2 word,C19.1 word,19.5
J5,C2.2 word,C99.2 word,26.2
J5,C110.2 word,C41.1 word,8
J5,256322-256314-22039322,256322-256314-22759029,13.4
J5,C114.2 word,256322-256314-21799725,21.8
J5,C74.1 word,C51.1 word,19.2
J5,256322-256314-21848795,C48.1 word,57.9
J5,C47.2 word,C106.1 word,5.1
J5,256322-256314-22094276,C99.2 word,5.1
J5,C73.2 word,C45.1 word,6.1
J5,C44.1 word,256322-256314-22114669,6.8
J5,256322-256314-22824745,C81.1 word,7.3
J5,C115.2 word,C34.1 word,7.5
J5,256322-256314-21858879,C91.1 word,15.7
J5,256322-256314-22824759,C61.2 word,3.5
J5,256322-256314-21788390,C98.1 word,4.2
J5,C103.2 word,C3.2 word,4.4
J5,C49.1 word,C52.1 word,4.5
J5,C37.1 word,C41.2 word,4.7
J5,C83.2 word,C56.2 word,7.3
J5,C47.1 word,C59.1 word,8.7
J6,C74.2 word,256322-256314-21839336,12.1
J6,256322-256314-22052022,C103.2 word,10.2
J6,C82.1 word,C116.1 word,21.6
J6,256322-256314-21848795,C79.2 word,26
J6,C37.1 word,C48.1 word,8.7
J6,C11.2 word,C26.1 word,10.4
J6,C26.2 word,C13.2 word,15.4
J6,256322-256314-22041283,C72.2 word,28.5
J6,C89.1 word,256322-256314-22088225,4.2
J6,C27.1 word,C105.2 word,5.7
J6,C101.2 word,C105.1 word,7.2
J6,C117.1 word,256322-256314-22159528,12.5
J6,C42.1 word,256322-256314-21788390,14.4
J6,C54.2 word,C76.1 word,14.8
J6,C113.2 word,C2.2 word,3.3
J6,C84.1 word,C113.1 word,7.7
J6,C55.1 word,C15.2 word,11.4
J6,C83.1 word,256322-256314-21800794,11.9
J6,C74.1 word,C72.2 word,17.9
J6,C22.1 word,C29.1 word,3.4
J6,C68.1 word,256322-256314-21788390,4.8
J6,C63.1 word,C47.1 word,5.6
J6,C61.2 word,C81.2 word,8.9
J6,C20.1 word,256322-256314-21788277,39.3
J6,C114.2 word,256322-256314-21847156,6.8
J6,256322-256314-21853772,C75.1 word,8.8
J6,256322-256314-22759029,256322-256314-21787437,9.7
J6,256322-256314-22034228,C115.2 word,10.2
J6,C58.1 word,C65.1 word,11.6
J6,C25.2 word,C99.2 word,13.6
J6,C81.2 word,C50.1 word,6.4
J6,C45.2 word,C65.2 word,10
J6,256322-256314-21787935,C18.1 word,10.1
J6,C27.1 word,C51.1 word,14.6
J6,C23.2 word,C107.1 word,20.5
J6,C33.1 word,C91.1 word,6.4
J6,256322-256314-22759029,256322-256314-21855861,6.5
J6,C106.1 word,C104.2 word,7.4
J6,C90.1 word,C12.2 word,7.5
J6,C44.1 word,256322-256314-21788277,7.6
J6,256322-256314-22094276,C37.1 word,7.7
J6,C61.1 word,C18.1 word,19
J6,C74.2 word,256322-256314-22466548,3.9
J6,C77.1 word,C51.2 word,8.9
J6,C59.2 word,C80.2 word,10.9
J6,256322-256314-22779100,256322-256314-22780844,10.9
J6,256322-256314-21847156,C25.1 word,12.1
J6,C35.1 word,C111.2 word,4.3
J6,256322-256314-22052022,C43.1 word,9.6
J6,C37.1 word,256322-256314-22039885,10.3
J6,C112.1 word,C55.1 word,10.3
J6,256322-256314-22113907,C98.1 word,12.9
J6,C84.2 word,C76.1 word,13.4
J6,C120.1 word,C25.2 word,3
J6,256322-256314-22067929,256322-256314-22780604,6.5
J6,C30.1 word,C26.2 word,7.9
J6,C74.2 word,C62.1 word,9.4
J6,C47.2 word,256322-256314-22824807,22.6
J6,C42.2 word,256322-256314-21787574,5.2
J6,C52.1 word,C51.1 word,6.5
J6,C59.1 word,256322-256314-22795338,11
J6,C86.1 word,256322-256314-22759029,17.9
J6,C109.2 word,256322-256314-22759029,25.7
J6,256322-256314-22114669,C46.2 word,3.5
J6,C99.1 word,C51.1 word,6.7
J6,256322-256314-21851432,256322-256314-22824745,7
J6,C52.2 word,C44.1 word,8.4
J6,C41.2 word,256322-256314-21847713,9.5
J6,C116.1 word,C93.1 word,10.3
J6,256322-256314-22041283,C57.1 word,10.8
J6,C64.1 word,C80.2 word,5.2
J6,256322-256314-21950198,C90.1 word,7.3
J6,C97.1 word,256322-256314-21788277,7.5
J6,C115.1 word,C45.2 word,8.6
J6,256322-256314-21788135,256322-256314-22034134,9.1
J6,256322-256314-22088225,256322-256314-22828688,9.2
J6,C94.1 word,C25.2 word,21.3
J6,C58.1 word,C119.1 word,4.6
J6,256322-256314-21839336,C60.2 word,5.1
J6,C35.1 word,C64.2 word,5.3
J6,256322-256314-22824807,C56.2 word,5.4
J6,C21.1 word,256322-256314-22039322,6.3
J6,256322-256314-22118172,C90.1 word,6.7
J6,C74.2 word,C19.1 word,9.9
J6,C61.1 word,C92.1 word,13
J6,C79.2 word,C83.2 word,5.6
J6,C38.1 word,C44.1 word,8.1
J6,C108.2 word,C119.1 word,10.8
J6,C31.1 word,C85.1 word,38.4
J6,C32.1 word,C44.2 word,3.4
J6,C81.1 word,C49.1 word,3.8
J6,256322-256314-21950198,C58.2 word,4.3
J6,C114.1 word,256322-256314-22159528,6.7
J6,C120.1 word,C49.1 word,8.8
J6,256322-256314-21848795,256322-256314-21860772,9.4
J6,C105.1 word,C66.1 word,10.5
J6,C22.1 word,C32.1 word,8.8
J6,C61.2 word,C35.1 word,9.6
J7,C44.1 word,C102.2 word,16.5
J7,C22.2 word,C76.2 word,19.6
J7,256322-256314-21853772,256322-256314-21787574,16.7
J7,C21.1 word,C48.1 word,17.7
J7,C64.2 word,C112.2 word,28.4
J7,256322-256314-21799725,C63.1 word,7.3
J7,C27.1 word,C75.1 word,24.7
J7,256322-256314-22466548,C116.1 word,25.4
J7,C103.2 word,C76.1 word,54.6
J7,256322-256314-22824794,C52.1 word,10.7
J7,C30.1 word,C34.1 word,22.6
J7,256322-256314-21839336,C21.1 word,33
J7,256322-256314-22466548,256322-256314-21787935,17.2
J7,256322-256314-21847156,C65.1 word,17.4
J7,256322-256314-21851432,C65.2 word,18.9
J7,C51.1 word,C109.2 word,9.4
J7,256322-256314-22118172,256322-256314-22159528,43.3
J7,C118.2 word,C31.1 word,11
J7,C83.2 word,C61.1 word,19.3
J7,C55.1 word,256322-256314-22114669,35.1
J7,C26.1 word,C112.2 word,8.5
J7,256322-256314-21851432,C107.1 word,14.9
J7,C15.2 word,256322-256314-22824759,39.8
J7,C90.1 word,C30.1 word,19.9
J7,C86.1 word,C47.1 word,41
J7,C94.1 word,C2.2 word,17.6
J7,C120.1 word,C12.2 word,25.6
J7,C43.1 word,C23.2 word,12
J7,256322-256314-22113907,C14.2 word,15
J7,C115.1 word,C95.1 word,17.3
J7,C23.2 word,C25.2 word,39.3
J7,256322-256314-21788135,C117.1 word,7.9
J7,C83.1 word,C41.2 word,11.9
J7,C93.1 word,C56.2 word,31.5
J7,256322-256314-22034134,C61.2 word,17.4
J7,256322-256314-22113907,C80.2 word,42.2
J7,C58.1 word,C33.1 word,7.6
J7,256322-256314-21853772,256322-256314-21787437,27.1
J7,256322-256314-22824745,C59.2 word,29
J7,256322-256314-21787437,C99.2 word,13.9
J7,C38.1 word,C19.1 word,14
J7,C75.2 word,C9.2 word,15.4
J8,C102.2 word,C32.1 word,475.3
J8,256322-256314-22779100,C92.1 word,74.2
J8,256322-256314-21787881,C2.2 word,12.9
J8,256322-256314-21847713,256322-256314-21853772,13.3
J8,C73.2 word,C18.1 word,18.6
J8,256322-256314-21788344,C79.2 word,21.8
J8,C90.1 word,C28.1 word,7.5
J8,C90.1 word,C62.1 word,5.8
J8,C47.2 word,C109.2 word,6.8
J8,256322-256314-22759029,C42.2 word,8.7
J8,C80.2 word,C104.2 word,14.1
J8,C64.1 word,256322-256314-22039885,16.6
J8,C80.2 word,C25.2 word,58.3
J8,C115.1 word,C72.2 word,5.2
J8,C43.1 word,C44.1 word,6
J8,256322-256314-21788277,C52.1 word,8.7
J8,C103.2 word,C80.2 word,9.3
J8,256322-256314-21800794,C41.2 word,11.9
J8,256322-256314-22828688,C83.1 word,18.8
J8,256322-256314-22824807,C81.2 word,6
J8,256322-256314-21847156,C120.1 word,8
J8,C98.1 word,C52.2 word,18.1
J8,C112.1 word,C57.1 word,27.8
J8,C109.2 word,C116.1 word,5.6
J8,256322-256314-21848795,C77.1 word,5.9
J8,256322-256314-21950198,C26.1 word,7.7
J8,256322-256314-22039885,C84.2 word,7.8
J8,C51.1 word,C89.1 word,8.2
J8,C97.1 word,C18.1 word,18.2
J8,C18.1 word,C107.1 word,3.8
J8,C118.2 word,C50.1 word,5.8
J8,C65.1 word,C93.1 word,6.7
J8,C86.1 word,C52.1 word,13.3
J8,C21.1 word,C114.2 word,19.6
J8,256322-256314-22039322,256322-256314-22088225,21.2
J8,256322-256314-22795338,C29.1 word,7.1
J8,256322-256314-21847156,C83.2 word,8.1
J8,C31.1 word,C41.1 word,10.7
J8,C117.1 word,C63.1 word,14.5
J8,C120.1 word,256322-256314-22114669,16.2
J8,C12.2 word,C119.1 word,5.1
J8,C80.2 word,256322-256314-22159528,5.3
J8,C112.1 word,256322-256314-21787574,7.9
J8,C37.1 word,C22.2 word,10.8
J8,C13.2 word,256322-256314-21787935,11.4
J8,256322-256314-21788277,256322-256314-21849538,18.9
J9,C89.1 word,C44.2 word,5.9
J9,256322-256314-22094276,C112.2 word,19.1
J9,C83.2 word,256322-256314-21788277,22.4
J9,C59.2 word,C77.1 word,11.1
J9,256322-256314-21799725,C81.2 word,15.6
J9,C113.2 word,C27.1 word,16.6
J9,256322-256314-21787881,C26.1 word,17.8
J9,C81.1 word,C86.1 word,11.2
J9,C46.2 word,C65.2 word,11.9
J9,256322-256314-22039322,C75.1 word,12.4
J9,C65.1 word,C25.1 word,14.8
J9,256322-256314-22824745,C50.1 word,21.6
J9,C112.1 word,C117.1 word,8.8
J9,256322-256314-21855861,C9.2 word,9.5
J9,256322-256314-22824807,C58.2 word,9.8
J9,C102.2 word,C47.1 word,12.2
J9,C28.1 word,C45.2 word,14.3
J9,C73.2 word,C31.1 word,61.2
J9,256322-256314-22780844,C103.2 word,7.5
J9,C115.2 word,C69.2 word,12.4
J9,C116.1 word,C101.2 word,13.9
J9,256322-256314-21851432,C12.2 word,22.8
J9,C44.1 word,C112.2 word,7.9
J9,C37.1 word,C9.2 word,8.8
J9,256322-256314-22034134,C114.1 word,10.3
J9,C65.2 word,C49.1 word,17
J9,256322-256314-22034134,C45.1 word,18.3
J9,C51.2 word,C99.1 word,9.6
J9,C102.2 word,C95.1 word,10
J9,256322-256314-22779100,C28.1 word,10.2
J9,C82.1 word,C9.2 word,17.9
J9,C68.1 word,C83.1 word,9.9
J9,C120.1 word,C115.2 word,10.7
J9,C46.2 word,C98.1 word,11.9
J9,C75.1 word,C13.2 word,16.2
J9,256322-256314-21839336,C56.2 word,25.7
J9,C74.2 word,C114.1 word,8.6
J9,C63.1 word,C58.2 word,8.9
J9,C72.1 word,C105.2 word,11.1
J9,256322-256314-22824807,C109.2 word,21.6
